"","id","word","alt","bee","group","nTried","nMistakes","weight"
"2573",2573,"emporium","","two","champions",0,0,1
"2574",2574,"Victorian","","two","champions",0,0,1
"2575",2575,"forestallment","","two","champions",0,0,1
"2576",2576,"Iberian","","two","champions",0,0,1
"2577",2577,"fluency","","two","champions",0,0,1
"2578",2578,"invective","","two","champions",0,0,1
"2579",2579,"occur","","two","champions",0,0,1
"2580",2580,"claustrophobia","","two","champions",0,0,1
"2581",2581,"idyllic","","two","champions",0,0,1
"2582",2582,"coralline","","two","champions",0,0,1
"2583",2583,"abhenry","","two","champions",0,0,1
"2584",2584,"chromosome","","two","champions",0,0,1
"2585",2585,"braggart","","two","champions",0,0,1
"2586",2586,"relentlessly","","two","champions",0,0,1
"2587",2587,"opalescence","","two","champions",0,0,1
"2588",2588,"polyglot","","two","champions",0,0,1
"2589",2589,"velociraptor","","two","champions",0,0,1
"2590",2590,"puree","","two","champions",0,0,1
"2591",2591,"manticore","","two","champions",0,0,1
"2592",2592,"chronometer","","two","champions",0,0,1
"2593",2593,"cherubic","","two","champions",0,0,1
"2594",2594,"wherewithal","","two","champions",0,0,1
"2595",2595,"inquisitor","","two","champions",0,0,1
"2596",2596,"chemistry","","two","champions",0,0,1
"2597",2597,"quandary","","two","champions",0,0,1
"2598",2598,"equanimity","","two","champions",0,0,1
"2599",2599,"thermos","","two","champions",0,0,1
"2600",2600,"acrylics","","two","champions",0,0,1
"2601",2601,"imminent","","two","champions",0,0,1
"2602",2602,"hieroglyphics","","two","champions",0,0,1
"2603",2603,"oculus","","two","champions",0,0,1
"2604",2604,"dubiously","","two","champions",0,0,1
"2605",2605,"mariposa","","two","champions",0,0,1
"2606",2606,"teleology","","two","champions",0,0,1
"2607",2607,"bowyer","","two","champions",0,0,1
"2608",2608,"infatuation","","two","champions",0,0,1
"2609",2609,"abysmal","","two","champions",0,0,1
"2610",2610,"chambray","","two","champions",0,0,1
"2611",2611,"rhombus","","two","champions",0,0,1
"2612",2612,"revendicate","","two","champions",0,0,1
"2613",2613,"jonquil","","two","champions",0,0,1
"2614",2614,"pensive","","two","champions",0,0,1
"2615",2615,"quarantine","","two","champions",0,0,1
"2616",2616,"schnitzel","","two","champions",0,0,1
"2617",2617,"rialto","","two","champions",0,0,1
"2618",2618,"delphinium","","two","champions",0,0,1
"2619",2619,"obelisk","","two","champions",0,0,1
"2620",2620,"diurnal","","two","champions",0,0,1
"2621",2621,"prejudice","","two","champions",0,0,1
"2622",2622,"bombastic","","two","champions",0,0,1
"2623",2623,"cistern","","two","champions",0,0,1
"2624",2624,"exquisite","","two","champions",0,0,1
"2625",2625,"epsilon","","two","champions",0,0,1
"2626",2626,"petroglyphs","","two","champions",0,0,1
"2627",2627,"specious","","two","champions",0,0,1
"2628",2628,"pumice","","two","champions",0,0,1
"2629",2629,"zodiac","","two","champions",0,0,1
"2630",2630,"artery","","two","champions",0,0,1
"2631",2631,"ornithology","","two","champions",0,0,1
"2632",2632,"apropos","","two","champions",0,0,1
"2633",2633,"pessimum","","two","champions",0,0,1
"2634",2634,"amateurish","","two","champions",0,0,1
"2635",2635,"intransigent","intransigeant","two","champions",0,0,1
"2636",2636,"tyrannical","","two","champions",0,0,1
"2637",2637,"pearlescent","","two","champions",0,0,1
"2638",2638,"tautology","","two","champions",0,0,1
"2639",2639,"misconstrue","","two","champions",0,0,1
"2640",2640,"sagacious","","two","champions",0,0,1
"2641",2641,"mammalian","","two","champions",0,0,1
"2642",2642,"tranquil","","two","champions",0,0,1
"2643",2643,"behemoth","","two","champions",0,0,1
"2644",2644,"equestrian","","two","champions",0,0,1
"2645",2645,"nominal","","two","champions",0,0,1
"2646",2646,"draconian","","two","champions",0,0,1
"2647",2647,"trebuchet","","two","champions",0,0,1
"2648",2648,"ransom","","two","champions",0,0,1
"2649",2649,"iambic","","two","champions",0,0,1
"2650",2650,"monocle","","two","champions",0,0,1
"2651",2651,"apocalypse","","two","champions",0,0,1
"2652",2652,"cemetery","","two","champions",0,0,1
"2653",2653,"anticoagulant","","two","champions",0,0,1
"2654",2654,"euro","","two","champions",0,0,1
"2655",2655,"Gouda","","two","champions",0,0,1
"2656",2656,"endocrine","","two","champions",0,0,1
"2657",2657,"presumptuous","","two","champions",0,0,1
"2658",2658,"doubt","","two","champions",0,0,1
"2659",2659,"unkempt","","two","champions",0,0,1
"2660",2660,"cursive","","two","champions",0,0,1
"2661",2661,"binoculars","","two","champions",0,0,1
"2662",2662,"apportion","","two","champions",0,0,1
"2663",2663,"gurney","","two","champions",0,0,1
"2664",2664,"sanctimonious","","two","champions",0,0,1
"2665",2665,"peremptory","","two","champions",0,0,1
"2666",2666,"infarction","","two","champions",0,0,1
"2667",2667,"cedar","","two","champions",0,0,1
"2668",2668,"udon","","two","champions",0,0,1
"2669",2669,"gourd","","two","champions",0,0,1
"2670",2670,"verbatim","","two","champions",0,0,1
"2671",2671,"joule","","two","champions",0,0,1
"2672",2672,"niacin","","two","champions",0,0,1
"2673",2673,"courage","","two","champions",0,0,1
"2674",2674,"arabesque","","two","champions",0,0,1
"2675",2675,"cylindrical","","two","champions",0,0,1
"2676",2676,"tephra","","two","champions",0,0,1
"2677",2677,"lackadaisical","","two","champions",0,0,1
"2678",2678,"silhouette","","two","champions",0,0,1
"2679",2679,"dismal","","two","champions",0,0,1
"2680",2680,"consortium","","two","champions",0,0,1
"2681",2681,"tuition","","two","champions",0,0,1
"2682",2682,"multifarious","","two","champions",0,0,1
"2683",2683,"unanimous","","two","champions",0,0,1
"2684",2684,"soporific","","two","champions",0,0,1
"2685",2685,"tupelo","","two","champions",0,0,1
"2686",2686,"cadaverous","","two","champions",0,0,1
"2687",2687,"prowess","","two","champions",0,0,1
"2688",2688,"dromedary","","two","champions",0,0,1
"2689",2689,"squalid","","two","champions",0,0,1
"2690",2690,"tracheotomy","","two","champions",0,0,1
"2691",2691,"firmament","","two","champions",0,0,1
"2692",2692,"paramountcy","","two","champions",0,0,1
"2693",2693,"sultana","","two","champions",0,0,1
"2694",2694,"agrarian","","two","champions",0,0,1
"2695",2695,"collapsar","","two","champions",0,0,1
"2696",2696,"exhibition","","two","champions",0,0,1
"2697",2697,"ministrations","","two","champions",0,0,1
"2698",2698,"racketeer","","two","champions",0,0,1
"2699",2699,"solder","","two","champions",0,0,1
"2700",2700,"interim","","two","champions",0,0,1
"2701",2701,"definiendum","","two","champions",0,0,1
"2702",2702,"***dandle","","two","champions",0,0,1
"2703",2703,"effete","","two","champions",0,0,1
"2704",2704,"Antigua","","two","champions",0,0,1
"2705",2705,"vaudeville","","two","champions",0,0,1
"2706",2706,"frisket","","two","champions",0,0,1
"2707",2707,"brockage","","two","champions",0,0,1
"2708",2708,"malapropism","","two","champions",0,0,1
"2709",2709,"pelf","","two","champions",0,0,1
"2710",2710,"aqueous","","two","champions",0,0,1
"2711",2711,"Dianthus","","two","champions",0,0,1
"2712",2712,"olingo","","two","champions",0,0,1
"2713",2713,"Halifax","","two","champions",0,0,1
"2714",2714,"concordance","","two","champions",0,0,1
"2715",2715,"huerta","","two","champions",0,0,1
"2716",2716,"vascular","","two","champions",0,0,1
"2717",2717,"wentletrap","","two","champions",0,0,1
"2718",2718,"serrated","","two","champions",0,0,1
"2719",2719,"poblano","","two","champions",0,0,1
"2720",2720,"conclave","","two","champions",0,0,1
"2721",2721,"Gregorian","","two","champions",0,0,1
"2722",2722,"rebuff","","two","champions",0,0,1
"2723",2723,"taverna","","two","champions",0,0,1
"2724",2724,"illicitly","","two","champions",0,0,1
"2725",2725,"cribbage","","two","champions",0,0,1
"2726",2726,"crith","","two","champions",0,0,1
"2727",2727,"Namibian","","two","champions",0,0,1
"2728",2728,"tricenary","","two","champions",0,0,1
"2729",2729,"triste","","two","champions",0,0,1
"2730",2730,"interred","","two","champions",0,0,1
"2731",2731,"legerity","","two","champions",0,0,1
"2732",2732,"Vatican","","two","champions",0,0,1
"2733",2733,"fucoid","","two","champions",0,0,1
"2734",2734,"parley","","two","champions",0,0,1
"2735",2735,"meningitis","","two","champions",0,0,1
"2736",2736,"nutation","","two","champions",0,0,1
"2737",2737,"nutria","","two","champions",0,0,1
"2738",2738,"sedge","","two","champions",0,0,1
"2739",2739,"capstan","","two","champions",0,0,1
"2740",2740,"vicarious","","two","champions",0,0,1
"2741",2741,"alate","","two","champions",0,0,1
"2742",2742,"victimology","","two","champions",0,0,1
"2743",2743,"ibex","","two","champions",0,0,1
"2744",2744,"cudgel","","two","champions",0,0,1
"2745",2745,"bicameral","","two","champions",0,0,1
"2746",2746,"irrigation","","two","champions",0,0,1
"2747",2747,"labradoodle","","two","champions",0,0,1
"2748",2748,"portico","","two","champions",0,0,1
"2749",2749,"corsage","","two","champions",0,0,1
"2750",2750,"smellfungus","","two","champions",0,0,1
"2751",2751,"arboretum","","two","champions",0,0,1
"2752",2752,"Zamboni","","two","champions",0,0,1
"2753",2753,"blarney","","two","champions",0,0,1
"2754",2754,"diacritic","","two","champions",0,0,1
"2755",2755,"mephitic","","two","champions",0,0,1
"2756",2756,"complementary","","two","champions",0,0,1
"2757",2757,"Philistine","","two","champions",0,0,1
"2758",2758,"dyspeptic","","two","champions",0,0,1
"2759",2759,"inglorious","","two","champions",0,0,1
"2760",2760,"louche","","two","champions",0,0,1
"2761",2761,"avatar","","two","champions",0,0,1
"2762",2762,"grandiloquent","","two","champions",0,0,1
"2763",2763,"armature","","two","champions",0,0,1
"2764",2764,"maidenhair","","two","champions",0,0,1
"2765",2765,"aureole","","two","champions",0,0,1
"2766",2766,"spinosity","","two","champions",0,0,1
"2767",2767,"prespinous","","two","champions",0,0,1
"2768",2768,"cladistics","","two","champions",0,0,1
"2769",2769,"gasiform","","two","champions",0,0,1
"2770",2770,"valuator","","two","champions",0,0,1
"2771",2771,"deserter","","two","champions",0,0,1
"2772",2772,"jankers","","two","champions",0,0,1
"2773",2773,"Evactor","","two","champions",0,0,1
"2774",2774,"possessive","","two","champions",0,0,1
"2775",2775,"venial","","two","champions",0,0,1
"2776",2776,"seton","","two","champions",0,0,1
"2777",2777,"demerits","","two","champions",0,0,1
"2778",2778,"diaspora","","two","champions",0,0,1
"2779",2779,"pious","","two","champions",0,0,1
"2780",2780,"borough","","two","champions",0,0,1
"2781",2781,"volatile","","two","champions",0,0,1
"2782",2782,"gnocchi","","two","champions",0,0,1
"2783",2783,"surety","","two","champions",0,0,1
"2784",2784,"pileus","","two","champions",0,0,1
"2785",2785,"fez","","two","champions",0,0,1
"2786",2786,"glengarry","","two","champions",0,0,1
"2787",2787,"commissioner","","two","champions",0,0,1
"2788",2788,"grande","","two","champions",0,0,1
"2789",2789,"dame","","two","champions",0,0,1
"2790",2790,"verism","","two","champions",0,0,1
"2791",2791,"dramatization","","two","champions",0,0,1
"2792",2792,"nonconformist","","two","champions",0,0,1
"2793",2793,"château","","two","champions",0,0,1
"2794",2794,"erroneous","","two","champions",0,0,1
"2795",2795,"tam-o’-shanter","","two","champions",0,0,1
"2796",2796,"trillado","","two","champions",0,0,1
"2797",2797,"per-se","","two","champions",0,0,1
"2798",2798,"peradventure","","two","champions",0,0,1
"2799",2799,"Ryeland","","two","champions",0,0,1
"2800",2800,"domesticity","","two","champions",0,0,1
"2801",2801,"episcopal","","two","champions",0,0,1
"2802",2802,"consecrate","","two","champions",0,0,1
"2803",2803,"trituration","","two","champions",0,0,1
"2804",2804,"neoterism","","two","champions",0,0,1
"2805",2805,"interregnum","","two","champions",0,0,1
"2806",2806,"viaticum","","two","champions",0,0,1
"2807",2807,"homiletics","","two","champions",0,0,1
"2808",2808,"psalmody","","two","champions",0,0,1
"2809",2809,"omnilegent","","two","champions",0,0,1
"2810",2810,"princeps","","two","champions",0,0,1
"2811",2811,"procurement","","two","champions",0,0,1
"2812",2812,"cribo","","two","champions",0,0,1
"2813",2813,"colubrine","","two","champions",0,0,1
"2814",2814,"immie","","two","champions",0,0,1
"2815",2815,"aretalogy","","two","champions",0,0,1
"2816",2816,"sessile","","two","champions",0,0,1
"2817",2817,"du-jour","","two","champions",0,0,1
"2818",2818,"lanceolate","","two","champions",0,0,1
"2819",2819,"bowsprit","","two","champions",0,0,1
"2820",2820,"Charon","","two","champions",0,0,1
"2821",2821,"chupacabra","","two","champions",0,0,1
"2822",2822,"Acadians","","two","champions",0,0,1
"2823",2823,"Gippsland","","two","champions",0,0,1
"2824",2824,"froward","","two","champions",0,0,1
"2825",2825,"ensconced","","two","champions",0,0,1
"2826",2826,"cattalo","catalo","two","champions",0,0,1
"2827",2827,"hypogeous","","two","champions",0,0,1
"2828",2828,"cladding","","three","study",0,0,1
"2829",2829,"scallion","","three","study",0,0,1
"2830",2830,"stealthily","","three","study",0,0,1
"2831",2831,"warden","","three","study",0,0,1
"2832",2832,"copious","","three","study",0,0,1
"2833",2833,"hurtle","","three","study",0,0,1
"2834",2834,"fester","","three","study",0,0,1
"2835",2835,"intoxicating","","three","study",0,0,1
"2836",2836,"outlandish","","three","study",0,0,1
"2837",2837,"porcupine","","three","study",0,0,1
"2838",2838,"lurching","","three","study",0,0,1
"2839",2839,"ineffective","","three","study",0,0,1
"2840",2840,"trough","","three","study",0,0,1
"2841",2841,"parchment","","three","study",0,0,1
"2842",2842,"leach","","three","study",0,0,1
"2843",2843,"wrath","","three","study",0,0,1
"2844",2844,"corporate","","three","study",0,0,1
"2845",2845,"propane","","three","study",0,0,1
"2846",2846,"dissuade","","three","study",0,0,1
"2847",2847,"profusion","","three","study",0,0,1
"2848",2848,"appalling","","three","study",0,0,1
"2849",2849,"divulge","","three","study",0,0,1
"2850",2850,"meditation","","three","study",0,0,1
"2851",2851,"franchise","","three","study",0,0,1
"2852",2852,"pretentious","","three","study",0,0,1
"2853",2853,"embellishes","","three","study",0,0,1
"2854",2854,"appropriate","","three","study",0,0,1
"2855",2855,"rummages","","three","study",0,0,1
"2856",2856,"constricting","","three","study",0,0,1
"2857",2857,"inevitable","","three","study",0,0,1
"2858",2858,"engrossed","","three","study",0,0,1
"2859",2859,"strife","","three","study",0,0,1
"2860",2860,"hindmost","","three","study",0,0,1
"2861",2861,"eviction","","three","study",0,0,1
"2862",2862,"protruding","","three","study",0,0,1
"2863",2863,"substantial","","three","study",0,0,1
"2864",2864,"hooey","","three","study",0,0,1
"2865",2865,"blight","","three","study",0,0,1
"2866",2866,"fronds","","three","study",0,0,1
"2867",2867,"authority","","three","study",0,0,1
"2868",2868,"minimize","minimise","three","study",0,0,1
"2869",2869,"flamingos","flamingoes","three","study",0,0,1
"2870",2870,"mechanics","","three","study",0,0,1
"2871",2871,"bankrupt","","three","study",0,0,1
"2872",2872,"insurance","","three","study",0,0,1
"2873",2873,"dismayed","","three","study",0,0,1
"2874",2874,"offspring","","three","study",0,0,1
"2875",2875,"pillage","","three","study",0,0,1
"2876",2876,"anguish","","three","study",0,0,1
"2877",2877,"increments","","three","study",0,0,1
"2878",2878,"Odin","","three","study",0,0,1
"2879",2879,"parishioner","","three","study",0,0,1
"2880",2880,"astrologers","","three","study",0,0,1
"2881",2881,"devout","","three","study",0,0,1
"2882",2882,"shrike","","three","study",0,0,1
"2883",2883,"Vancouver","","three","study",0,0,1
"2884",2884,"conjure","","three","study",0,0,1
"2885",2885,"stalagmite","","three","study",0,0,1
"2886",2886,"traitorous","","three","study",0,0,1
"2887",2887,"condominium","","three","study",0,0,1
"2888",2888,"impenetrable","","three","study",0,0,1
"2889",2889,"intercede","","three","study",0,0,1
"2890",2890,"defector","","three","study",0,0,1
"2891",2891,"livery","","three","study",0,0,1
"2892",2892,"scuttlebutt","","three","study",0,0,1
"2893",2893,"battalion","","three","study",0,0,1
"2894",2894,"chalet","","three","study",0,0,1
"2895",2895,"Lutheran","","three","study",0,0,1
"2896",2896,"roiling","","three","study",0,0,1
"2897",2897,"psychiatrist","","three","study",0,0,1
"2898",2898,"disconcerting","","three","study",0,0,1
"2899",2899,"Jesuit","","three","study",0,0,1
"2900",2900,"fodder","","three","study",0,0,1
"2901",2901,"sinuously","","three","study",0,0,1
